-1.60000000e-05  8.49175329e-01 -1.60000000e-05  9.29175329e-01 
-1.50000000e-05  8.50783274e-01 -1.50000000e-05  9.25783274e-01 
-1.40000000e-05  8.52386780e-01 -1.40000000e-05  9.22386780e-01 
-1.30000000e-05  8.53985915e-01 -1.30000000e-05  9.18985915e-01 
-1.20000000e-05  8.55580746e-01 -1.20000000e-05  9.15580746e-01 
-1.10000000e-05  8.57171342e-01 -1.10000000e-05  9.12171342e-01 
-1.00000000e-05  8.58757769e-01 -1.00000000e-05  9.08757769e-01 
-9.00000000e-06  8.60340094e-01 -9.00000000e-06  9.05340094e-01 
-8.00000000e-06  8.61918384e-01 -8.00000000e-06  9.01918384e-01 
-7.00000000e-06  8.63492705e-01 -7.00000000e-06  8.98492705e-01 
-6.00000000e-06  8.65063123e-01 -6.00000000e-06  8.95063123e-01 
-5.00000000e-06  8.66629702e-01 -5.00000000e-06  8.91629702e-01 
-4.00000000e-06  8.68192509e-01 -4.00000000e-06  8.88192509e-01 
-3.00000000e-06  8.69751608e-01 -3.00000000e-06  8.84751608e-01 
-2.00000000e-06  8.71307063e-01 -2.00000000e-06  8.81307063e-01 
-1.00000000e-06  8.72858937e-01 -1.00000000e-06  8.77858937e-01 
-1.72371205e-19  8.74407294e-01 -1.72371205e-19  8.74407294e-01 
 1.00000000e-06  8.75952197e-01  1.00000000e-06  8.70952197e-01 
 2.00000000e-06  8.77493709e-01  2.00000000e-06  8.67493709e-01 
 3.00000000e-06  8.79031890e-01  3.00000000e-06  8.64031890e-01 
 4.00000000e-06  8.80566803e-01  4.00000000e-06  8.60566803e-01 
 5.00000000e-06  8.82098509e-01  5.00000000e-06  8.57098509e-01 
 6.00000000e-06  8.83627068e-01  6.00000000e-06  8.53627068e-01 
 7.00000000e-06  8.85152540e-01  7.00000000e-06  8.50152540e-01 
 8.00000000e-06  8.86674984e-01  8.00000000e-06  8.46674984e-01 
 9.00000000e-06  8.88194460e-01  9.00000000e-06  8.43194460e-01 
 1.00000000e-05  8.89711027e-01  1.00000000e-05  8.39711027e-01 
 1.10000000e-05  8.91224742e-01  1.10000000e-05  8.36224742e-01 
 1.20000000e-05  8.92735662e-01  1.20000000e-05  8.32735662e-01 
 1.30000000e-05  8.94243846e-01  1.30000000e-05  8.29243846e-01 
 1.40000000e-05  8.95749349e-01  1.40000000e-05  8.25749349e-01 
 1.50000000e-05  8.97252228e-01  1.50000000e-05  8.22252228e-01 
 1.60000000e-05  8.98752538e-01  1.60000000e-05  8.18752538e-01 
 1.70000000e-05  9.00250334e-01  1.70000000e-05  8.15250334e-01 
 1.80000000e-05  9.01745672e-01  1.80000000e-05  8.11745672e-01 
 1.90000000e-05  9.03238604e-01  1.90000000e-05  8.08238604e-01 
 2.00000000e-05  9.04729186e-01  2.00000000e-05  8.04729186e-01 
 2.10000000e-05  9.06217469e-01  2.10000000e-05  8.01217469e-01 
 2.20000000e-05  9.07703508e-01  2.20000000e-05  7.97703508e-01 
 2.30000000e-05  9.09187353e-01  2.30000000e-05  7.94187353e-01 
 2.40000000e-05  9.10669057e-01  2.40000000e-05  7.90669057e-01 
 2.50000000e-05  9.12148672e-01  2.50000000e-05  7.87148672e-01 
 2.60000000e-05  9.13626248e-01  2.60000000e-05  7.83626248e-01 
 2.70000000e-05  9.15101835e-01  2.70000000e-05  7.80101835e-01 
 2.80000000e-05  9.16575484e-01  2.80000000e-05  7.76575484e-01 
 2.90000000e-05  9.18047245e-01  2.90000000e-05  7.73047245e-01 
 3.00000000e-05  9.19517166e-01  3.00000000e-05  7.69517166e-01 
 3.10000000e-05  9.20985296e-01  3.10000000e-05  7.65985296e-01 
 3.20000000e-05  9.22451684e-01  3.20000000e-05  7.62451684e-01 
 3.30000000e-05  9.23916377e-01  3.30000000e-05  7.58916377e-01 
 3.40000000e-05  9.25379424e-01  3.40000000e-05  7.55379424e-01 
 3.50000000e-05  9.26840871e-01  3.50000000e-05  7.51840871e-01 
 3.60000000e-05  9.28300766e-01  3.60000000e-05  7.48300766e-01 
 3.70000000e-05  9.29759154e-01  3.70000000e-05  7.44759154e-01 
 3.80000000e-05  9.31216082e-01  3.80000000e-05  7.41216082e-01 
 3.90000000e-05  9.32671596e-01  3.90000000e-05  7.37671596e-01 
 4.00000000e-05  9.34125741e-01  4.00000000e-05  7.34125741e-01 
 4.10000000e-05  9.35578562e-01  4.10000000e-05  7.30578562e-01 
 4.20000000e-05  9.37030104e-01  4.20000000e-05  7.27030104e-01 
 4.30000000e-05  9.38480411e-01  4.30000000e-05  7.23480411e-01 
 4.40000000e-05  9.39929528e-01  4.40000000e-05  7.19929528e-01 
 4.50000000e-05  9.41377498e-01  4.50000000e-05  7.16377498e-01 
 4.60000000e-05  9.42824366e-01  4.60000000e-05  7.12824366e-01 
 4.70000000e-05  9.44270174e-01  4.70000000e-05  7.09270174e-01 
 4.80000000e-05  9.45714965e-01  4.80000000e-05  7.05714965e-01 
 4.90000000e-05  9.47158783e-01  4.90000000e-05  7.02158783e-01 
 5.00000000e-05  9.48601670e-01  5.00000000e-05  6.98601670e-01 
 5.10000000e-05  9.50043668e-01  5.10000000e-05  6.95043668e-01 
 5.20000000e-05  9.51484820e-01  5.20000000e-05  6.91484820e-01 
 5.30000000e-05  9.52925167e-01  5.30000000e-05  6.87925167e-01 
 5.40000000e-05  9.54364752e-01  5.40000000e-05  6.84364752e-01 
 5.50000000e-05  9.55803616e-01  5.50000000e-05  6.80803616e-01 
 5.60000000e-05  9.57241801e-01  5.60000000e-05  6.77241801e-01 
 5.70000000e-05  9.58679347e-01  5.70000000e-05  6.73679347e-01 
 5.80000000e-05  9.60116297e-01  5.80000000e-05  6.70116297e-01 
 5.90000000e-05  9.61552692e-01  5.90000000e-05  6.66552692e-01 
 6.00000000e-05  9.62988571e-01  6.00000000e-05  6.62988571e-01 
 6.10000000e-05  9.64423977e-01  6.10000000e-05  6.59423977e-01 
 6.20000000e-05  9.65858950e-01  6.20000000e-05  6.55858950e-01 
 6.30000000e-05  9.67293531e-01  6.30000000e-05  6.52293531e-01 
 6.40000000e-05  9.68727761e-01  6.40000000e-05  6.48727761e-01 
 6.50000000e-05  9.70161680e-01  6.50000000e-05  6.45161680e-01 
